Physical Activity,Day,Date,Journal,,,,,,,,,,,,,,,,,,,,,,,,
"short jog, badminton",Monday,11/10/2025,"finished interview, went for badminton, took a short nap, went to board games cafe, got alc and drank in the park, went to chinatown fortune, partied hard till 1am. Then slept at like 3",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Tuesday,11/11/2025,"Played ps4, slept in the afternoon for a few hours, watched frankenstein movie, went and got icecream at rain or shine. finished the movie and slept",,,,,,,,,,,,,,,,,,,,,,,,
gymmed - chest tris shoulder,Wednesday,11/12/2025,"met gaurav and neel at my place, played fifa then went to sauder and submitted TD application. gymmed and hit chest ",,,,,,,,,,,,,,,,,,,,,,,,
gymmed - back bis,Thursday,11/13/2025,"Got up at 10. wished papa happy birthday. had chicken rice bowl. then went to class and wasted time - didnt understand anything - resulted in stress. met manan, had a good time talking. met ankit too. ran into the girl and briefly spoke to her. played table tennis with manan too. Spent time(basically wasted in terms of productivity) till 5pm. Copied problem set till 6. then gymmed till 7:15. Attended meeting with Umang and Sara till 9. Showered and all. Attended meeting with mark and mahi till 10:30, slept and got up at like 3:45. Watched kpop demon hunters had subway and slept and got up at 10",,,,,,,,,,,,,,,,,,,,,,,,
gymmed - legs,Friday,11/14/2025,I think I am feeling extra lonely today because subconsciencely I know it's papa's birthday. I also feel kind of aimless. Like I dont know what to do or who to speak with and just chill. I think deep inside I envy nilabh because of the fact that he has a job. I know what to do. ,Find happiness in life around you and always reach out to people. Dont be afraid of judgement because you know that the one thing you can be sure of is that at the end of the day its just you. And you would be more proud of yourself if you took the step to meet and interact with someone else rather than to nothing. The same way you spoke to that girl. I feel better about my abilities of it working.,,,,,,,,,,,,,,,,,,,,,,,
badminton with umang,Saturday,11/15/2025,"I played badminton intramurals with umang, then came back home, changed, got ready for board games at pizzeria ludica, had lot of fun. We started with codenames and then moved to secret hitler. At first I thought it was complicated, then it became really fun. We got some rolls downtown and ate them and then went to marine drive and we played secret hitler till 3am. Was so much fun and had a great time throughout",,,,,,,,,,,,,,,,,,,,,,,,
Chest shoulders and tris,Sunday,11/16/2025,studied with manan in ikb ,,,,,,,,,,,,,,,,,,,,,,,,
Back and bis,Monday,11/17/2025,"Got up and studied a bit. Went for stats class and finished cpsc quiz, econ 356 stuff, then went to the gym from 3 to 4:45. Came back home quicly ate and then left for loreal brandstorm. Then went to ikb met sriya and finished pset for econ",,,,,,,,,,,,,,,,,,,,,,,,
Legs and abs,Tuesday,11/18/2025,"Studied from 9 to 10, napped for 20, then left to write essay. Then ate at nest, then went to ikb and studied till 6, then gymmed ate and showered till now. Watched bastards of bollywood",,,,,,,,,,,,,,,,,,,,,,,,
gymmed - chest only,Wednesday,11/19/2025,"call msp tomorrow - apply, What is about my mind that I have accomplished so much but yet I feel so incomplete. Is it because of the expectations you had of how it would be? What did you think it would be? What do you want it to be? It's all in your hands. What do you essentially want rishabh. And why do you want it? Like do you just want it to have friends? You think abou tit all day, all the time. It has consumed you. It has been consuming you since yesterday. Why? You dont want to be with ani. You are just forgetting how it was because the one thing you keep doing it reminising the past, thinking about how good the future would pan out if you accomplish something, but fail to live in the present. You fail to be happy at where you are. It was only 4 days ago you went to pizzeria ludica had good food etc. and enjoyed. You did discuss about how you have to find happiness not in people but in yourself and the things you can do around you. University is to find like minded people like that. Not for friends but for similar minds dude. Similar minds in a class, similar minds in a club, similar minds in a sport. Similar minds in everything around. It's not for friend bazzy. Get well read, read more, listen more, Enjoy more, program yourself. You are not a nobody. You are not invisibile. You are seen, you are felt, you are appreciated, you love yourself, you work hard on you day in and day out. You are a good person. You are just going through a rough patch. Soon these notes will become nothing but a place for jokes and light hearted talks with yourself haha",,,,,,,,,,,,,,,,,,,,,,,,
Walked like 30k steps,Thursday,11/20/2025,Gave the econ midterm then went to manans and played table tennis w ankit and him till likw 3:30. Went for class then went for dinner with usman and jaime for sushi to koyo sushi. Went to pharmd with jaime and chilled there till 6:45 then went to gallery for arm wrestling with aarnav and then went for a walk with daphne for 2 and a half hours. Jumped over nitobe fence and chilled there for a while until it was time to leave.,,,,,,,,,,,,,,,,,,,,,,,,
Short Back session,Friday,11/21/2025,"Went for dinner for gaurav, amaan, mayank. Banana Leaf. ",,,,,,,,,,,,,,,,,,,,,,,,
Back and bis session,Saturday,11/22/2025,"gymmed with divyam, went with shariq to koerners party. Amaan and Neel and Nishit and all. Shariq puked. We played fifa ",didnt see her for 17 days,,,,,,,,,,,,,,,,,,,,,,,
skipped,Sunday,11/23/2025,Rest day ,,,,,,,,,,,,,,,,,,,,,,,,
Chest and tris,Monday,11/24/2025,"Classes, chest tris shoulder, guac and saw fractured",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Tuesday,11/25/2025,"wrote cpsc essay, cereal before that, came back home and slept.",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Wednesday,11/26/2025,"Went for classes, then for divyams graduation with umang, then downlows chicken trivia event, then and got drunk. ",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Thursday,11/27/2025,"Went back in the morning, didnt go for 12:30-2 class, didnt go for 3:30-5:00 class. Worked on GRSJ project. Met gaurav and played cards with him for a while. Then went for divyams grad party and had a great time. met adrissa there and she was pretty cool",,,,,,,,,,,,,,,,,,,,,,,,
"skipped, walked a lot",Friday,11/28/2025,"Went downtown the whole day with umang, sara at first. Then shariq for a bit at vpl. Then shivangi divya umang christmas tree. Then walked around downtown full davie and robson street. waited for bus for so long then finally got on. reached back spoke to papa mama ria for 2 hours then slept",,,,,,,,,,,,,,,,,,,,,,,,
"Hit back and bis, badminton",Saturday,11/29/2025,"got up super late, went and played badminton finals, worked a bit and ate. Went gym. Met ani and gave her fruits adn then left at like 6:30. Went back home and worked. Went for Mrudulas birthday, met divyam divya, and all everyone. Went back studied a bit and then slept",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Sunday,11/30/2025,Was at home the whole day. Spoke to ani and studied from 5 to 10:30. Slept.,,,,,,,,,,,,,,,,,,,,,,,,
"Chest and Tris, shoulders",Monday,12/01/2025,Went for stat class which was pretty useless. Hit the gym but again didnt have a protien shake and I gotta have those. came back and studied with dwayne in the evening. Played some table tennis too. Didnt end up studying with kajal lol ,,,,,,,,,,,,,,,,,,,,,,,,
SKIPPED,Tuesday,12/02/2025,"Went for class then studied with xya till 5:30, then studied with ani till 10. Played contexto which was a lot of fun. Spoke to Rudy about the munich re position and was up till 3am applying for it",,,,,,,,,,,,,,,,,,,,,,,,
"Back and Bis, 1KM JOG",Wednesday,12/03/2025,back and bis then studied with dwayne in the evening,,,,,,,,,,,,,,,,,,,,,,,,
skipped,Thursday,12/04/2025,event in the night so stopped studying around 4-5. was studying before that. met amit mama and adnan from ucw,,,,,,,,,,,,,,,,,,,,,,,,
skipped,Friday,12/05/2025,"met *** in ikb and then all that bs the next morning, marine with dwayne in the day, went for the polar plunge, then worked and slept for a bit too.",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Saturday,12/06/2025,"bs in the morning till 3pm, then slept and worked non stop till 11pm. then felt better",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Sunday,12/07/2025,marine with dwayne,,,,,,,,,,,,,,,,,,,,,,,,
skipped,Monday,12/08/2025,"Studied in swing all day, made cheat sheet, table tennis at night, watched some sidemen with dwayne when we ordered a burger, played a game of chess, found out sanjana broke up with ahan",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Tuesday,12/09/2025,"FINAL STAT 344, studied in swing, met jaime in the evening and revised a bit with him. came back home and ate mr falafel shawarma bowl. played table tennis with dwayne till 12:50. slept after scrolling",,,,,,,,,,,,,,,,,,,,,,,,
Legs and abs,Wednesday,12/10/2025,"Im not meeting Neel anymore. Like literally not. First, that night of the party. Second, I feel like Im forcing myself again and its unwanted. Third, I feel like my character is being unseen. Like even right now - yes I did call him and I came but I spoke to him for like 5 minutes and then he saw the time and said I need to lock in. I said 5 minutes more lets chill and he said no. THEN, he goes and has lunch for like an hour, like 5 minutes after telling me that. Then right now, he tells me ""ILL MEET YOU AFTER YOUR EXAMS END"". LIKE DUDE, IM LOCKING IN TOO FIRST OF ALL. Or we could meet to chill, like wtf. same building 2 floors apart and you say that only means one thing - IM not seeing you. I dont want to be that guy. Reverse the roles , think that if you were him and you said that, then you'd stay away too. So yeah, im done done","Just remember, everything around you is a simulation in life. Without social media and whatsapp and instagram, I would never know whats happening in someone else's life. EVER. Without reels and shorts, I would end up for sure FILLING MY TIME in with other things - whether youtube videos, friends, somethign to learn. WITHOUT YOUTUBE AND NETFLIX AND SHOWS - I would be replacing that very time with something else. I would have to. Like there is no other way. Who you meet infront of you is an interaction opportunity that you may either discount or hype based on their instagram, whatsapp, or whatever else. In actuality, every interaction should be considered without knowing anything else about them but who they are in front of you. ",,,,,,,,,,,,,,,,,,,,,,,
skipped,Thursday,12/11/2025,coffee chat with carol in the morning. Then slept till like 1:30,,,,,,,,,,,,,,,,,,,,,,,,
back - killer,Friday,12/12/2025,"Went clubbing with shariq at night, such a good idea. had so much fun got a bit tipsy and was so down to study the next day after that.",,,,,,,,,,,,,,,,,,,,,,,,
light chest and tris,Saturday,12/13/2025,"Studied in home from 2-5. Met trader guy dan then studied at nest from 7-10. Then ikb till 1. Spoke to ria for an hour, hit the gym a bit and studied. spoke to roman and other dude",,,,,,,,,,,,,,,,,,,,,,,,
skipped,Sunday,12/14/2025,studied with noopur in ikb all day till night. Barely slept then gave final which went really well,,,,,,,,,,,,,,,,,,,,,,,,
"shoulders,bis,tris",Monday,12/15/2025,"final then came back and slept then changed and gymmed, now gonna study",,,,,,,,,,,,,,,,,,,,,,,,
,Tuesday,12/16/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Wednesday,12/17/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Thursday,12/18/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Friday,12/19/2025,"gave final after lot of studying. had alc with sriya, went to mcds, went dt and met shariq, went to gretas",,,,,,,,,,,,,,,,,,,,,,,,
,Saturday,12/20/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Sunday,12/21/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Monday,12/22/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Tuesday,12/23/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Wednesday,12/24/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Thursday,12/25/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Friday,12/26/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Saturday,12/27/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Sunday,12/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Monday,12/29/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Tuesday,12/30/2025,,,,,,,,,,,,,,,,,,,,,,,,,
,Wednesday,12/31/2025,"Got up in the morning around 11:30 and then had chilli paneer and applied for the scotiabank job, finished that by around 2:05. In the middle I even watched some sidemen videos for a long person of time - should've stopped there. then ended up CRASHING THE TESLA can you imagine. That's inane oh my god. then went to rias place - walked and had shawarma - 3. and then watched stranger things 2 epsidoes, slept, wa",,,,,,,,,,,,,,,,,,,,,,,,
,Thursday,01/01/2026,,,,,,,,,,,,,,,,,,,,,,,,,
,Friday,01/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
